user_id,vote_id,vote_id-2,vote_id-3
0000000,22,23,20
0000000,23,22,20
0000000,20,22,23
0000000,20,21,22
0000000,20,23,22
0000000,23,21,20
0000000,23,20,22
0000000,21,20,22
0000000,22,20,23
0000000,20,21,22
0000000,23,20,22
0000000,23,22,20
0000000,23,22,20
0000000,23,20,21
0000000,22,23,20
0000000,23,22,20
0000000,20,22,23
0000000,20,23,22
0000000,22,21,20
0000000,20,22,21
0000000,22,23,20
0000000,23,22,20
0000000,23,22,20
0000000,20,22,23
0000000,22,21,23
0000000,23,22,21
0000000,22,23,20
0000000,22,20,23
0000000,22,23,21
0000000,22,20,23
0000000,23,22,20
0000000,22,20,23
0000000,23,22,20
0000000,20,22,21
0000000,23,21,22
0000000,23,22,20
0000000,23,22,20
0000000,23,22,20
0000000,23,22,20
0000000,20,22,23
0000000,22,23,20
0000000,20,22,23
0000000,23,22,20
0000000,20,23,22
0000000,22,23,20
0000000,22,20,23
0000000,23,22,21
0000000,22,20,23
0000000,20,21,22
0000000,20,22,23
0000000,22,23,20
0000000,20,22,21
0000000,20,23,21
0000000,22,23,20
0000000,20,22,23
0000000,21,20,22
0000000,21,23,20
0000000,20,23,22
0000000,23,22,20
0000000,22,21,23
0000000,22,23,20
0000000,20,21,23
0000000,23,22,21
0000000,22,23,20
0000000,21,20,22
0000000,20,22,23
0000000,23,22,20
0000000,23,22,20
0000000,23,22,20
0000000,20,22,23
0000000,21,22,23
0000000,22,23,20
0000000,20,21,23
0000000,20,22,21
0000000,20,23,22
0000000,23,22,20
0000000,22,23,20
0000000,22,23,21
0000000,23,21,22
0000000,22,23,21
0000000,23,22,20
0000000,20,22,23
0000000,23,22,20
0000000,22,20,23
0000000,22,20,21
0000000,23,22,21
0000000,21,20,22
0000000,23,22,20
0000000,21,22,23
0000000,23,22,20
0000000,20,22,21
0000000,22,23,20
0000000,20,22,23
0000000,23,22,21
0000000,23,22,20
0000000,22,23,20
0000000,23,20,22
0000000,22,23,20
0000000,23,22,20
0000000,22,20,23
0000000,23,20,22
0000000,22,23,20
0000000,23,22,20
0000000,21,23,22
0000000,20,22,21
0000000,21,20,22
0000000,20,23,22
0000000,20,22,23
0000000,20,22,21
0000000,20,22,21
0000000,20,23,22
0000000,22,20,21
0000000,23,20,22
0000000,22,23,20
0000000,21,20,22
0000000,23,22,21
0000000,20,22,23
0000000,20,22,23
0000000,20,22,21
0000000,22,20,23
0000000,21,20,22
0000000,23,22,20
0000000,21,22,20
0000000,22,23,20
0000000,23,22,20
0000000,20,23,22
0000000,20,23,22
0000000,22,20,21
0000000,23,22,20
0000000,23,20,22
0000000,23,22,20
0000000,20,23,22
0000000,22,23,20
0000000,20,22,23
0000000,22,23,21
0000000,22,23,20
0000000,23,22,20
0000000,23,22,20
0000000,22,20,21
0000000,20,21,22
0000000,22,20,23
0000000,22,23,20
0000000,22,23,20
0000000,20,23,22
0000000,21,22,20
0000000,22,23,20
0000000,22,23,20
0000000,21,22,20
0000000,22,20,21
0000000,21,20,22
0000000,22,23,20
0000000,23,20,22
0000000,23,22,20
0000000,21,20,23
0000000,23,22,20
0000000,22,20,23
0000000,20,22,23
0000000,20,22,23
0000000,22,23,20
0000000,22,23,20
0000000,21,20,23
0000000,20,22,23
0000000,20,23,22
0000000,22,23,21
0000000,20,23,22
0000000,23,20,22
0000000,23,22,20
0000000,22,23,20
0000000,22,23,20
0000000,23,22,20
0000000,22,23,20
0000000,22,20,23
0000000,23,21,20
0000000,22,20,21
0000000,22,20,21
0000000,21,23,20
0000000,21,22,23
0000000,20,22,21
0000000,22,20,23
0000000,23,20,22
0000000,22,21,23
0000000,22,23,20
0000000,20,22,23
0000000,20,22,23
0000000,21,23,20
0000000,23,22,20
0000000,23,22,20
0000000,21,22,20
0000000,21,22,20
0000000,23,22,20
0000000,22,23,20
0000000,20,22,23
0000000,20,22,23
0000000,23,20,22
0000000,20,21,22
0000000,20,22,23
0000000,21,22,20
0000000,23,22,20
0000000,20,22,23
0000000,21,20,22
0000000,20,22,23
0000000,23,22,20
0000000,20,23,22
0000000,22,23,20
0000000,23,22,20
0000000,21,22,23
0000000,23,22,21
0000000,21,22,20
0000000,23,20,22
0000000,20,22,23
0000000,22,20,21
0000000,23,22,20
0000000,23,20,22
0000000,20,22,21
0000000,22,23,20
0000000,22,23,20
0000000,20,22,23
0000000,22,20,23
0000000,22,20,23
0000000,20,22,23
0000000,23,22,20
0000000,23,20,21
0000000,20,23,22
0000000,22,23,20
0000000,23,22,20
0000000,20,22,23
0000000,22,23,21
0000000,22,23,20
0000000,23,22,20
0000000,23,20,22
0000000,22,20,21
0000000,23,22,20
0000000,20,22,23
0000000,22,23,20
0000000,20,21,23
0000000,23,22,20
0000000,23,22,20
0000000,20,22,21
0000000,20,22,23
0000000,23,20,21
0000000,20,22,23
0000000,22,23,20
0000000,23,22,20
0000000,23,21,22
0000000,23,22,20
0000000,21,22,20
0000000,21,22,20
0000000,21,22,23
0000000,22,23,20
0000000,20,22,23
0000000,22,20,21
0000000,22,20,23
0000000,21,22,23
0000000,21,22,23
0000000,22,20,23
0000000,23,20,21
0000000,22,20,21
0000000,21,20,22
0000000,22,23,20
0000000,22,23,20
0000000,21,22,23
0000000,22,20,23
0000000,20,23,21
0000000,23,22,20
0000000,21,22,23
0000000,22,23,20
0000000,22,23,20
0000000,21,20,22
0000000,22,20,21
0000000,22,20,23
0000000,23,22,20
0000000,23,22,20
0000000,20,22,23
0000000,22,21,20
0000000,20,22,23
0000000,20,22,21
0000000,23,20,22
0000000,23,20,22
0000000,23,21,20
0000000,22,20,23
0000000,23,21,22
0000000,23,22,20
0000000,23,22,20
0000000,20,22,23
0000000,23,20,22
0000000,23,22,20
0000000,22,20,23
0000000,22,20,23
0000000,23,22,20
0000000,22,23,20
0000000,23,21,22
0000000,20,22,23
0000000,23,21,22
0000000,23,22,20
0000000,21,23,22
0000000,20,22,23
0000000,20,22,21
0000000,23,22,20
0000000,20,22,21
0000000,23,22,21
0000000,22,23,20
0000000,20,23,22
0000000,23,22,20
0000000,20,23,21
0000000,22,20,23
0000000,21,22,20
0000000,23,21,20
0000000,20,21,23
0000000,22,20,23
0000000,22,23,20
0000000,23,22,20
0000000,22,20,23
0000000,20,22,21
0000000,23,21,20
0000000,23,22,21
0000000,22,23,20
0000000,21,22,20
0000000,23,22,20
0000000,20,21,22
0000000,23,22,20
0000000,21,22,23
0000000,20,21,22
0000000,23,20,22
0000000,20,22,21
0000000,20,22,21
0000000,22,20,23
0000000,23,20,22
0000000,23,22,20
0000000,21,22,20
0000000,20,21,22
0000000,22,23,20
0000000,22,23,20
0000000,22,20,23
0000000,23,20,21
0000000,23,22,20
0000000,22,20,23
0000000,20,22,23
0000000,23,22,21
0000000,23,22,20
0000000,23,22,21
0000000,20,22,21
0000000,22,23,20
0000000,22,23,20
0000000,22,23,20
0000000,20,22,23
0000000,23,22,20
0000000,21,23,20
0000000,22,23,20
0000000,23,22,20
0000000,23,22,20
0000000,20,21,23
0000000,20,23,21
0000000,20,21,22
0000000,23,22,20
0000000,22,21,20
0000000,21,20,22
0000000,20,22,21
0000000,23,20,22
0000000,22,20,23
0000000,22,23,20
0000000,22,21,23
0000000,22,23,20
0000000,22,20,23
0000000,23,22,20
0000000,23,22,20
0000000,23,20,21
0000000,20,21,22
0000000,20,22,23
0000000,23,20,22
0000000,20,22,23
0000000,21,23,22
0000000,20,22,23
0000000,22,23,20
0000000,20,22,21
0000000,21,23,20
0000000,23,22,20
0000000,22,20,23
0000000,22,20,23
0000000,23,22,20
0000000,23,20,21
0000000,21,22,20
0000000,22,23,20
0000000,22,23,20
0000000,22,23,20
0000000,22,23,20
0000000,20,22,21
0000000,23,22,20
0000000,23,22,20
0000000,22,23,20
0000000,20,22,23
0000000,20,23,22
0000000,20,23,22
0000000,22,23,20
0000000,21,22,20
0000000,20,22,23
0000000,22,20,21
0000000,23,22,21
0000000,23,22,20
0000000,22,23,21
0000000,23,22,20
0000000,23,22,20
0000000,21,20,23
0000000,20,23,21
0000000,22,23,20
0000000,22,23,20
0000000,20,21,23
0000000,22,21,23
0000000,23,22,20
0000000,20,21,23
0000000,20,22,23
0000000,20,22,23
0000000,20,22,21
0000000,23,20,21
0000000,21,22,23
0000000,22,23,20
0000000,20,23,22
0000000,23,22,20
0000000,20,21,22
0000000,21,23,20
0000000,22,20,21
0000000,20,22,23
0000000,20,21,23
0000000,20,21,22
0000000,20,23,22
0000000,22,23,20
0000000,23,22,20
0000000,22,23,21
0000000,20,21,22
0000000,21,22,23
0000000,21,22,20
0000000,20,22,23
0000000,23,22,20
0000000,20,22,21
0000000,22,20,23
0000000,20,23,22
0000000,22,20,21
0000000,21,22,20
0000000,22,20,23
0000000,20,21,23
0000000,23,22,20
0000000,22,23,21
0000000,21,22,20
0000000,21,20,22
0000000,23,22,20
0000000,21,20,23
0000000,22,20,23
0000000,22,23,20
0000000,22,20,23
0000000,20,22,23
0000000,21,20,22
0000000,21,20,22
0000000,20,22,23
0000000,20,23,22
0000000,21,23,20
0000000,22,20,21
0000000,22,20,23
0000000,22,23,20
0000000,22,23,20
0000000,21,23,20
0000000,23,22,20
0000000,23,20,22
0000000,23,22,20
0000000,21,20,22
0000000,21,23,20
0000000,21,22,20
0000000,21,20,23
0000000,23,22,21
0000000,23,20,22
0000000,21,22,23
0000000,22,20,23
0000000,22,23,20
0000000,23,22,20
0000000,21,20,22
0000000,22,23,20
0000000,23,20,22
0000000,21,22,20
0000000,21,22,20
0000000,23,22,21
0000000,20,22,21
0000000,21,22,20
0000000,23,22,21
0000000,22,20,21
0000000,20,22,23
0000000,21,20,22
0000000,22,23,20
0000000,22,20,23
0000000,22,23,20
0000000,21,23,22
0000000,23,22,20
0000000,22,23,20
0000000,21,20,23
0000000,21,22,20
0000000,21,22,20
0000000,20,23,22
0000000,20,21,22
0000000,20,22,21
0000000,23,22,20
0000000,21,22,20
0000000,23,22,20
0000000,23,22,20
0000000,20,23,21
0000000,20,22,23
0000000,20,22,23
0000000,20,22,23
0000000,21,20,22
0000000,20,23,22
0000000,20,23,22
0000000,20,23,22
0000000,23,22,20
0000000,23,22,21
0000000,20,22,23
0000000,20,22,23
0000000,22,23,21
0000000,21,22,20
0000000,21,22,20
0000000,20,22,23
0000000,21,23,22
0000000,20,23,22
0000000,21,20,22
0000000,20,22,23
0000000,23,20,22
0000000,21,20,22
0000000,20,22,21
0000000,20,22,23
0000000,21,23,20
0000000,22,20,21
0000000,22,20,21
0000000,20,22,23
0000000,21,20,22
0000000,21,23,22
0000000,20,22,21
0000000,20,23,21
0000000,20,22,23
0000000,21,23,20
0000000,21,20,22
0000000,23,20,22
0000000,23,22,20
0000000,22,23,20
0000000,20,22,23
0000000,21,22,20
0000000,22,20,23
0000000,21,22,20
0000000,22,23,20
0000000,23,22,20
0000000,21,20,22
0000000,20,22,21
0000000,23,22,20
0000000,21,20,23
0000000,21,22,20
0000000,20,22,21
0000000,20,22,21
