user_id,vote_id,vote_id-2,vote_id-3
0000000,25,24,27
0000000,25,24,28
0000000,24,27,25
0000000,27,28,24
0000000,28,24,25
0000000,27,26,24
0000000,27,24,25
0000000,28,25,24
0000000,24,28,25
0000000,24,25,27
0000000,24,26,27
0000000,24,27,25
0000000,24,28,25
0000000,28,25,26
0000000,27,24,25
0000000,24,25,26
0000000,24,25,27
0000000,24,26,27
0000000,27,24,25
0000000,24,26,28
0000000,27,26,28
0000000,27,26,24
0000000,27,25,26
0000000,24,27,25
0000000,26,24,28
0000000,25,28,26
0000000,24,26,27
0000000,26,24,25
0000000,26,24,28
0000000,25,24,27
0000000,27,24,26
0000000,25,26,28
0000000,26,24,28
0000000,26,24,27
0000000,24,28,26
0000000,28,26,27
0000000,26,25,24
0000000,24,25,27
0000000,24,27,26
0000000,25,24,27
0000000,24,25,27
0000000,25,24,27
0000000,27,26,24
0000000,28,25,24
0000000,25,26,27
0000000,27,26,24
0000000,24,26,27
0000000,24,27,26
0000000,27,25,24
0000000,24,27,26
0000000,25,24,26
0000000,24,25,27
0000000,25,26,24
0000000,24,26,25
0000000,26,24,25
0000000,27,24,26
0000000,27,26,25
0000000,27,24,28
0000000,24,28,27
0000000,24,25,26
0000000,27,25,24
0000000,25,28,26
0000000,24,25,26
0000000,24,26,27
0000000,24,27,25
0000000,25,24,27
0000000,24,28,26
0000000,28,25,27
0000000,27,24,25
0000000,26,27,24
0000000,24,27,28
0000000,28,25,27
0000000,24,25,27
0000000,25,24,26
0000000,25,26,24
0000000,27,24,26
0000000,24,26,25
0000000,26,24,27
0000000,28,24,27
0000000,28,25,27
0000000,24,26,27
0000000,26,24,27
0000000,25,28,26
0000000,24,26,27
0000000,28,24,26
0000000,25,24,27
0000000,24,26,27
0000000,24,27,25
0000000,27,25,26
0000000,24,26,27
0000000,24,25,26
0000000,24,26,25
0000000,24,25,27
0000000,27,25,24
0000000,26,27,24
0000000,26,24,25
0000000,28,25,24
0000000,25,24,26
0000000,27,24,25
0000000,26,24,28
0000000,27,24,26
0000000,26,25,24
0000000,24,26,28
0000000,27,25,26
0000000,28,25,26
0000000,25,27,24
0000000,27,26,24
0000000,26,25,27
0000000,25,27,26
0000000,27,24,28
0000000,24,26,25
0000000,26,24,25
0000000,26,27,28
0000000,24,25,26
0000000,25,26,24
0000000,24,25,26
0000000,24,27,28
0000000,28,27,26
0000000,26,28,27
0000000,25,24,26
0000000,27,25,26
0000000,26,28,24
0000000,25,26,24
0000000,26,24,28
0000000,25,24,28
0000000,26,24,25
0000000,24,27,26
0000000,25,24,27
0000000,28,24,25
0000000,24,25,27
0000000,25,26,28
0000000,28,24,26
0000000,27,25,26
0000000,27,24,26
0000000,25,24,26
0000000,28,24,26
0000000,27,26,24
0000000,24,27,26
0000000,24,25,26
0000000,27,24,26
0000000,27,28,24
0000000,24,26,27
0000000,27,28,26
0000000,27,26,24
0000000,27,24,26
0000000,26,24,27
0000000,26,25,27
0000000,25,24,26
0000000,28,26,27
0000000,27,25,28
0000000,24,25,26
0000000,24,27,28
0000000,28,27,24
0000000,26,24,25
0000000,25,27,24
0000000,27,25,28
0000000,27,25,28
0000000,27,25,26
0000000,28,25,24
0000000,26,27,28
0000000,25,26,28
0000000,26,25,28
0000000,26,25,27
0000000,24,25,28
0000000,25,27,28
0000000,27,24,26
0000000,28,24,26
0000000,25,24,26
0000000,25,26,24
0000000,25,27,26
0000000,27,25,24
0000000,28,25,24
0000000,25,28,27
0000000,25,27,24
0000000,28,26,24
0000000,26,27,28
0000000,28,24,27
0000000,25,27,24
0000000,27,24,25
0000000,27,25,24
0000000,24,26,25
0000000,24,25,27
0000000,24,26,28
0000000,24,27,26
0000000,25,24,26
0000000,28,27,25
0000000,26,24,27
0000000,25,26,27
0000000,24,25,28
0000000,27,25,26
0000000,26,27,24
0000000,24,26,28
0000000,27,26,28
0000000,24,26,27
0000000,25,27,24
0000000,26,25,27
0000000,24,27,26
0000000,28,26,25
0000000,24,27,28
0000000,25,26,27
0000000,25,27,24
0000000,27,26,25
0000000,25,26,24
0000000,26,24,27
0000000,28,24,27
0000000,25,27,26
0000000,24,27,25
0000000,26,24,25
0000000,26,25,24
0000000,24,25,27
0000000,25,27,24
0000000,27,28,24
0000000,25,24,27
0000000,25,27,26
0000000,28,26,24
0000000,26,27,25
0000000,28,26,27
0000000,24,26,25
0000000,27,25,26
0000000,27,24,26
0000000,25,27,28
0000000,28,26,25
0000000,26,28,27
0000000,25,26,27
0000000,25,24,26
0000000,24,26,25
0000000,28,27,24
0000000,24,25,28
0000000,27,24,25
0000000,24,26,28
0000000,25,24,26
0000000,24,25,26
0000000,25,26,27
0000000,28,25,26
0000000,24,26,27
0000000,27,24,26
0000000,27,24,25
0000000,27,26,25
0000000,25,24,26
0000000,27,28,26
0000000,25,26,28
0000000,27,24,26
0000000,25,26,24
0000000,25,27,28
0000000,28,25,27
0000000,27,25,24
0000000,25,27,26
0000000,27,26,28
0000000,24,25,26
0000000,28,24,26
0000000,24,25,28
0000000,26,28,27
0000000,26,24,25
0000000,28,25,24
0000000,24,27,25
0000000,24,26,25
0000000,27,25,28
0000000,25,24,28
0000000,24,27,26
0000000,28,25,24
0000000,26,24,28
0000000,25,24,26
0000000,24,26,27
0000000,27,25,28
0000000,26,25,27
0000000,28,27,25
0000000,27,24,28
0000000,28,27,26
0000000,26,24,27
0000000,26,28,27
0000000,28,24,27
0000000,26,27,24
0000000,26,24,27
0000000,26,24,25
0000000,27,24,26
0000000,27,26,24
0000000,24,26,28
0000000,27,25,28
0000000,25,27,24
0000000,27,25,26
0000000,24,27,28
0000000,25,27,28
0000000,27,24,26
0000000,25,26,28
0000000,26,28,24
0000000,26,28,25
0000000,25,24,26
0000000,25,28,27
0000000,25,27,24
0000000,24,26,25
0000000,28,27,24
0000000,28,25,27
0000000,27,28,26
0000000,24,26,27
0000000,28,24,26
0000000,24,28,25
0000000,26,25,24
0000000,24,25,27
0000000,27,24,25
0000000,25,27,26
0000000,24,27,26
0000000,27,25,26
0000000,24,26,25
0000000,24,25,27
0000000,27,24,26
0000000,24,25,26
0000000,27,24,26
0000000,25,24,27
0000000,24,26,27
0000000,28,24,27
0000000,24,27,25
0000000,25,27,26
0000000,28,24,27
0000000,25,27,24
0000000,25,27,28
0000000,27,26,25
0000000,28,27,25
0000000,24,25,27
0000000,25,26,27
0000000,24,26,25
0000000,24,27,26
0000000,28,27,26
0000000,28,24,27
0000000,25,26,28
0000000,28,26,24
0000000,26,24,27
0000000,24,26,27
0000000,27,26,28
0000000,28,24,27
0000000,24,27,25
0000000,28,24,25
0000000,25,24,27
0000000,24,28,25
0000000,27,24,26
0000000,24,27,25
0000000,28,27,26
0000000,28,27,26
0000000,24,25,26
0000000,27,24,26
0000000,24,26,28
0000000,28,26,24
0000000,25,27,28
0000000,28,27,24
0000000,24,25,26
0000000,24,26,27
0000000,25,27,26
0000000,27,28,24
0000000,24,27,26
0000000,28,26,27
0000000,25,28,24
0000000,24,25,27
0000000,25,26,24
0000000,24,27,26
0000000,25,27,24
0000000,25,24,27
0000000,26,24,25
0000000,24,27,26
0000000,24,26,25
0000000,25,26,24
0000000,28,24,25
0000000,24,27,25
0000000,27,24,26
0000000,24,25,26
0000000,27,26,24
0000000,26,28,24
0000000,27,25,24
0000000,25,26,27
0000000,26,28,24
0000000,28,26,25
0000000,28,27,26
0000000,27,25,24
0000000,27,26,25
0000000,26,24,27
0000000,24,27,25
0000000,26,24,25
0000000,25,24,28
0000000,27,28,25
0000000,27,28,26
0000000,24,25,27
0000000,28,25,24
0000000,25,26,24
0000000,25,27,26
0000000,25,24,27
0000000,25,26,24
0000000,28,27,26
0000000,26,24,27
0000000,28,24,27
0000000,25,27,28
0000000,25,24,27
0000000,25,24,26
0000000,27,26,25
0000000,26,25,24
0000000,25,28,24
0000000,27,25,26
0000000,27,28,24
0000000,25,27,28
0000000,25,27,28
0000000,28,25,24
0000000,27,24,28
0000000,26,24,25
0000000,24,27,28
0000000,27,24,26
0000000,25,27,28
0000000,25,26,24
0000000,27,24,26
0000000,28,25,24
0000000,26,28,25
0000000,25,24,27
0000000,27,26,24
0000000,25,26,28
0000000,26,24,25
0000000,24,26,27
0000000,24,25,28
0000000,26,27,28
0000000,24,26,27
0000000,27,28,25
0000000,24,28,27
0000000,24,27,25
0000000,27,25,26
0000000,27,24,26
0000000,28,27,25
0000000,26,25,27
0000000,27,24,25
0000000,27,24,26
0000000,26,25,27
0000000,25,27,26
0000000,25,24,26
0000000,25,26,24
0000000,24,25,28
0000000,24,25,27
0000000,26,24,28
0000000,27,25,28
0000000,24,25,26
0000000,25,24,26
0000000,25,26,27
0000000,27,24,26
0000000,27,25,26
0000000,24,26,25
0000000,25,24,26
0000000,25,26,24
0000000,28,27,24
0000000,25,27,24
0000000,28,24,25
0000000,27,24,25
0000000,24,27,26
0000000,28,27,25
0000000,24,27,25
0000000,26,28,24
0000000,24,25,28
0000000,26,27,24
0000000,25,27,28
0000000,24,26,27
0000000,27,24,25
0000000,24,25,27
0000000,27,24,28
0000000,25,27,24
0000000,27,28,25
0000000,28,27,24
0000000,26,27,24
0000000,27,26,24
0000000,25,24,28
0000000,26,27,24
0000000,24,25,26
0000000,26,28,25
0000000,27,24,26
0000000,28,26,24
0000000,25,26,28
0000000,27,26,24
0000000,26,24,25
0000000,24,25,28
0000000,24,27,26
0000000,28,27,25
0000000,27,24,25
0000000,26,25,24
0000000,27,26,24
0000000,25,27,24
0000000,28,27,24
0000000,27,25,28
0000000,25,28,24
0000000,27,24,28
0000000,27,28,24
0000000,27,25,24
0000000,25,24,26
0000000,28,25,26
0000000,26,27,24
0000000,25,24,28
0000000,27,26,24
0000000,24,27,25
0000000,25,28,27
0000000,27,26,25
0000000,27,24,26
0000000,24,26,27
0000000,24,28,27
0000000,27,24,26
0000000,26,24,27
0000000,27,24,25
0000000,27,25,26
0000000,24,25,27
0000000,27,26,24
0000000,26,25,24
0000000,27,24,26
0000000,26,28,24
0000000,25,27,28
0000000,27,24,26
0000000,24,25,27
0000000,25,24,27
0000000,27,26,24
0000000,28,25,24
0000000,25,28,26
0000000,25,26,24
0000000,27,25,24
0000000,26,27,24
0000000,26,27,24
0000000,27,26,24
0000000,24,27,28
0000000,28,25,26
0000000,28,26,24
0000000,25,26,28
0000000,24,26,25
0000000,24,28,27
0000000,24,27,26
0000000,27,28,24
0000000,25,24,27
0000000,24,27,25
0000000,27,26,25
0000000,24,26,27
0000000,27,24,26
0000000,25,27,26
0000000,25,27,24
0000000,27,26,25
0000000,24,26,27
0000000,26,28,27
0000000,26,27,28
0000000,26,24,27
0000000,25,26,27
0000000,24,26,27
0000000,28,25,27
0000000,25,27,28
0000000,25,27,28
0000000,26,27,25
0000000,27,26,28
0000000,27,25,24
0000000,25,26,28
0000000,27,26,24
0000000,25,24,26
0000000,24,27,26
0000000,25,26,27
0000000,26,24,25
0000000,25,24,27
0000000,27,26,28
0000000,28,26,27
0000000,26,24,25
0000000,26,25,24
0000000,24,25,27
0000000,27,24,25
0000000,24,26,25
0000000,24,26,27
0000000,24,26,27
0000000,28,24,26
0000000,26,25,24
0000000,26,24,28
0000000,26,24,25
0000000,26,27,28
0000000,25,26,27
0000000,24,28,26
0000000,25,24,26
0000000,27,26,25
0000000,27,25,26
0000000,24,25,26
0000000,28,24,25
0000000,24,25,27
0000000,25,27,26
0000000,27,26,25
0000000,24,25,28
0000000,25,26,28
0000000,28,25,24
0000000,25,27,26
0000000,25,26,24
0000000,27,24,26
0000000,25,27,28
0000000,24,27,25
0000000,27,25,26
0000000,24,26,27
0000000,26,24,27
0000000,25,26,27
0000000,24,25,28
0000000,27,25,24
0000000,25,24,26
0000000,25,27,26
0000000,28,27,26
0000000,25,27,26
0000000,28,25,24
0000000,24,27,25
0000000,24,25,26
0000000,28,25,26
0000000,24,26,27
0000000,25,27,24
0000000,27,24,25
0000000,27,26,24
0000000,26,25,28
0000000,26,28,25
0000000,26,28,25
0000000,25,26,28
0000000,27,24,25
0000000,26,24,28
0000000,27,28,24
0000000,25,27,24
0000000,25,24,26
0000000,27,24,28
0000000,28,24,27
0000000,28,26,25
0000000,28,26,24
0000000,26,27,24
0000000,27,26,24
0000000,27,26,24
0000000,27,25,28
0000000,24,26,27
0000000,26,25,24
0000000,24,25,27
0000000,28,26,25
0000000,27,24,25
0000000,28,25,27
0000000,26,27,24
0000000,24,26,27
0000000,25,24,26
0000000,28,24,27
0000000,25,24,28
0000000,26,24,28
0000000,27,25,26
0000000,27,26,24
0000000,25,24,26
0000000,27,25,24
0000000,24,25,26
0000000,24,25,26
0000000,26,24,25
0000000,26,24,25
0000000,24,26,25
0000000,24,26,25
0000000,27,26,25
0000000,26,24,27
0000000,24,27,25
0000000,26,25,24
0000000,28,27,25
0000000,28,24,26
0000000,25,24,28
0000000,24,25,26
0000000,25,27,26
0000000,24,27,28
0000000,26,25,27
0000000,28,25,26
0000000,26,24,27
0000000,27,26,25
0000000,26,28,24
0000000,28,26,27
0000000,28,25,26
0000000,28,25,26
0000000,26,25,24
0000000,25,27,26
0000000,25,28,26
0000000,26,24,25
0000000,26,24,25
0000000,26,24,25
0000000,25,27,26
0000000,26,24,27
0000000,27,24,26
0000000,27,25,28
0000000,24,27,28
0000000,28,27,24
0000000,24,26,27
0000000,28,27,25
0000000,28,26,27
0000000,26,24,25
0000000,25,26,27
0000000,27,25,24
0000000,24,25,27
0000000,28,24,26
0000000,24,25,27
0000000,24,26,28
0000000,24,26,25
0000000,24,25,28
