user_id,vote_id,vote_id-2,vote_id-3
0000000,47,45,46
0000000,48,47,46
0000000,47,46,48
0000000,47,46,48
0000000,47,48,45
0000000,45,48,46
0000000,46,47,48
0000000,45,46,48
0000000,45,48,47
0000000,47,45,46
0000000,45,48,46
0000000,48,45,46
0000000,47,48,46
0000000,46,47,48
0000000,47,46,48
0000000,48,46,45
0000000,45,46,47
0000000,46,48,47
0000000,46,45,48
0000000,47,46,45
0000000,45,47,46
0000000,45,47,48
0000000,45,47,46
0000000,47,45,46
0000000,45,46,48
0000000,46,48,47
0000000,45,46,47
0000000,46,48,47
0000000,45,46,48
0000000,46,45,47
0000000,46,48,47
0000000,47,45,46
0000000,45,47,48
0000000,47,45,46
0000000,45,46,47
0000000,48,46,47
0000000,47,46,45
0000000,46,45,47
0000000,47,45,46
0000000,45,46,48
0000000,45,46,48
0000000,47,46,48
0000000,47,48,46
0000000,46,48,47
0000000,46,45,48
0000000,46,48,47
0000000,46,47,45
0000000,45,46,47
0000000,45,48,47
0000000,45,46,47
0000000,45,46,48
0000000,45,46,47
0000000,46,48,47
0000000,45,48,47
0000000,45,47,46
0000000,45,46,47
0000000,45,47,48
0000000,45,47,46
0000000,47,48,45
0000000,45,46,47
0000000,45,48,47
0000000,45,47,46
0000000,46,48,47
0000000,46,47,48
0000000,47,46,48
0000000,47,45,48
0000000,46,47,48
0000000,48,46,45
0000000,45,47,46
0000000,45,47,48
0000000,47,48,46
0000000,46,48,47
0000000,47,45,48
0000000,47,48,45
0000000,46,47,45
0000000,45,47,46
0000000,46,48,45
0000000,48,47,46
0000000,45,47,46
0000000,45,47,48
0000000,47,46,48
0000000,45,47,48
0000000,47,46,48
0000000,45,46,47
0000000,45,47,48
0000000,47,46,45
0000000,45,47,46
0000000,45,47,46
0000000,45,47,46
0000000,45,46,47
0000000,46,48,47
0000000,48,47,45
0000000,46,48,47
0000000,47,48,45
0000000,46,45,47
0000000,45,46,47
0000000,46,45,47
0000000,47,45,46
0000000,48,46,47
0000000,45,47,46
0000000,45,47,46
0000000,46,47,48
0000000,45,47,46
0000000,45,48,46
0000000,45,46,48
0000000,47,48,45
0000000,45,48,47
0000000,45,48,46
0000000,45,46,47
0000000,46,48,47
0000000,45,47,46
0000000,47,46,48
0000000,45,47,48
0000000,47,48,46
0000000,47,45,46
0000000,48,46,45
0000000,48,46,47
0000000,46,47,45
0000000,45,46,48
0000000,47,46,48
0000000,46,47,48
0000000,46,47,48
0000000,48,47,45
0000000,45,47,46
0000000,45,47,48
0000000,47,46,45
0000000,45,46,47
0000000,45,46,47
0000000,47,48,46
0000000,45,46,48
0000000,47,48,46
0000000,45,46,48
0000000,46,45,48
0000000,46,45,48
0000000,45,47,46
0000000,45,46,48
0000000,47,45,46
0000000,45,48,47
0000000,46,47,45
0000000,45,46,47
0000000,45,47,46
0000000,48,46,47
0000000,45,48,46
0000000,47,45,46
0000000,48,46,47
0000000,46,45,48
0000000,47,46,48
0000000,45,47,48
0000000,45,48,46
0000000,45,46,48
0000000,45,48,47
0000000,45,47,48
0000000,45,47,48
0000000,48,46,47
0000000,45,46,48
0000000,48,46,47
0000000,47,45,46
0000000,45,46,48
0000000,45,46,48
0000000,46,48,47
0000000,45,46,47
0000000,45,46,48
0000000,46,47,45
0000000,45,47,48
0000000,47,45,48
0000000,45,47,48
0000000,47,46,48
0000000,47,48,45
0000000,47,48,45
0000000,46,47,45
0000000,48,47,46
0000000,45,47,46
0000000,45,47,46
0000000,46,47,45
0000000,45,47,48
0000000,47,46,48
0000000,47,45,46
0000000,45,46,48
0000000,46,47,48
0000000,47,46,45
0000000,47,45,46
0000000,45,47,48
0000000,45,47,48
0000000,48,47,46
0000000,45,47,48
0000000,48,45,46
0000000,46,45,47
0000000,45,47,46
0000000,45,46,47
0000000,45,47,48
0000000,46,48,45
0000000,45,47,46
0000000,47,45,46
0000000,46,48,47
0000000,45,47,48
0000000,47,48,46
0000000,46,47,45
0000000,45,47,48
0000000,47,45,48
0000000,47,46,48
0000000,47,46,45
0000000,48,46,47
0000000,45,47,46
0000000,48,45,46
0000000,46,45,47
0000000,46,47,45
0000000,45,47,46
0000000,45,48,46
0000000,47,46,45
0000000,45,47,46
0000000,47,45,46
0000000,46,47,45
0000000,45,48,46
0000000,45,46,47
0000000,45,48,46
0000000,48,46,45
0000000,48,47,46
0000000,47,46,45
0000000,46,48,47
0000000,45,47,46
0000000,47,45,46
0000000,47,45,48
0000000,46,48,47
0000000,45,46,47
0000000,47,45,46
0000000,46,47,45
0000000,48,45,47
0000000,47,45,48
0000000,45,47,48
0000000,45,47,46
0000000,46,47,48
0000000,46,47,45
0000000,45,48,47
0000000,46,47,48
0000000,45,47,48
0000000,45,47,48
0000000,45,47,48
0000000,45,47,46
0000000,46,47,48
0000000,45,48,47
0000000,45,47,48
0000000,48,47,46
0000000,46,47,48
0000000,47,45,48
0000000,45,47,46
0000000,47,45,48
0000000,47,46,45
0000000,47,46,48
0000000,45,48,47
0000000,48,47,46
0000000,45,47,48
0000000,47,45,48
0000000,45,47,48
0000000,45,48,47
0000000,45,46,47
0000000,47,48,46
0000000,48,47,45
0000000,46,48,45
0000000,48,46,47
0000000,47,45,46
0000000,47,45,46
0000000,46,48,45
0000000,46,45,48
0000000,48,46,47
0000000,45,48,47
0000000,48,45,46
0000000,48,46,47
0000000,46,45,47
0000000,48,46,47
0000000,45,48,46
0000000,46,48,47
0000000,45,47,46
0000000,45,47,46
0000000,47,48,46
0000000,46,47,48
0000000,46,47,48
0000000,48,47,45
0000000,48,45,46
0000000,45,47,46
0000000,46,47,45
0000000,45,47,48
0000000,45,47,46
0000000,46,47,48
0000000,45,47,46
0000000,46,47,48
0000000,48,46,45
0000000,48,46,47
0000000,48,47,45
0000000,47,45,48
0000000,48,47,45
0000000,47,45,46
0000000,47,45,48
0000000,45,46,48
0000000,48,47,46
0000000,45,46,47
0000000,45,47,48
0000000,45,47,46
0000000,47,46,45
0000000,47,45,46
0000000,46,48,45
0000000,46,47,48
0000000,47,46,48
0000000,47,45,46
0000000,45,47,48
0000000,45,47,46
0000000,45,47,48
0000000,47,45,46
0000000,47,48,46
0000000,45,47,48
0000000,47,46,48
0000000,48,45,46
0000000,45,46,47
0000000,45,47,48
0000000,47,48,45
0000000,45,46,47
0000000,48,47,45
0000000,45,46,47
0000000,47,46,48
0000000,47,45,48
0000000,46,48,45
0000000,46,45,47
0000000,46,47,48
0000000,47,45,46
0000000,45,47,46
0000000,45,47,46
0000000,45,48,47
0000000,45,46,47
0000000,46,47,45
0000000,46,47,45
0000000,47,46,48
0000000,46,48,45
0000000,45,46,47
0000000,48,45,47
0000000,47,46,45
0000000,47,45,46
0000000,45,46,47
0000000,47,46,48
0000000,47,48,46
0000000,48,46,45
0000000,47,48,45
0000000,47,45,48
0000000,47,48,46
0000000,45,47,48
0000000,46,47,48
0000000,47,48,45
0000000,47,46,45
0000000,46,48,47
0000000,45,48,46
0000000,47,48,45
0000000,46,47,45
0000000,45,46,47
0000000,45,46,47
0000000,45,47,46
0000000,45,48,46
0000000,47,46,45
0000000,48,46,47
0000000,47,46,45
0000000,47,45,46
0000000,48,47,45
0000000,47,48,46
0000000,45,47,46
0000000,47,48,45
0000000,45,48,46
0000000,48,47,46
0000000,48,47,46
0000000,45,47,46
0000000,45,47,46
0000000,48,46,47
0000000,46,48,45
0000000,46,47,48
0000000,45,47,48
0000000,45,47,46
0000000,45,47,46
0000000,45,47,48
0000000,47,45,48
0000000,45,46,47
0000000,47,48,45
0000000,46,48,47
0000000,47,45,48
0000000,48,47,45
0000000,47,46,48
0000000,47,45,46
0000000,48,46,45
0000000,46,47,48
0000000,47,45,48
0000000,48,46,47
0000000,45,47,46
0000000,45,47,46
0000000,46,48,47
0000000,45,47,48
0000000,45,47,46
0000000,45,47,46
0000000,48,47,46
0000000,46,48,45
0000000,47,46,48
0000000,47,45,46
0000000,45,48,46
0000000,46,48,47
0000000,47,45,46
0000000,45,47,48
0000000,45,48,46
0000000,45,47,46
0000000,45,46,47
0000000,46,48,47
0000000,45,47,48
0000000,45,46,47
0000000,46,45,47
0000000,47,46,48
0000000,45,47,46
0000000,48,45,47
0000000,46,45,47
0000000,45,46,47
0000000,45,48,47
0000000,46,48,45
0000000,46,48,45
0000000,47,46,48
0000000,45,46,48
0000000,46,47,48
0000000,45,47,46
0000000,47,46,45
0000000,45,47,48
0000000,46,47,48
0000000,47,46,48
0000000,48,46,47
0000000,45,47,48
0000000,45,46,47
0000000,45,46,48
0000000,45,47,48
0000000,45,46,47
0000000,46,47,45
0000000,45,47,48
0000000,47,45,48
0000000,47,45,46
0000000,46,48,45
0000000,45,47,46
0000000,47,45,46
0000000,48,46,47
0000000,46,47,45
0000000,45,47,46
0000000,47,48,46
0000000,45,48,47
0000000,47,48,46
0000000,45,47,46
0000000,47,45,46
0000000,48,47,45
0000000,47,45,48
0000000,45,47,48
0000000,48,46,47
0000000,45,47,48
0000000,45,47,46
0000000,45,47,46
0000000,47,45,48
0000000,45,46,47
0000000,46,47,48
0000000,45,46,48
0000000,46,47,45
0000000,46,47,45
0000000,48,45,47
0000000,46,47,45
0000000,45,46,48
0000000,45,47,46
0000000,47,46,48
0000000,47,45,48
0000000,45,46,47
0000000,47,48,45
0000000,45,47,46
0000000,47,45,48
0000000,45,47,48
0000000,48,46,47
0000000,47,48,46
0000000,47,46,48
0000000,45,47,48
0000000,47,45,46
0000000,45,46,48
0000000,46,48,45
0000000,45,47,46
0000000,47,46,48
0000000,47,45,46
0000000,45,46,47
0000000,48,46,45
0000000,47,45,46
0000000,45,47,46
0000000,47,48,46
0000000,46,47,48
0000000,47,48,45
0000000,47,45,48
0000000,45,47,48
0000000,45,46,47
0000000,45,47,46
0000000,47,48,45
0000000,47,48,45
0000000,46,47,48
0000000,46,48,47
0000000,45,46,47
0000000,47,45,48
0000000,47,48,46
0000000,45,47,48
0000000,48,45,46
0000000,46,47,48
0000000,46,45,47
0000000,46,48,47
0000000,46,48,45
0000000,48,46,45
0000000,46,48,47
0000000,46,47,48
0000000,47,45,48
0000000,47,45,46
0000000,45,46,47
0000000,46,48,47
0000000,47,48,45
0000000,45,47,46
0000000,46,47,48
0000000,47,46,45
0000000,45,48,47
0000000,46,48,47
0000000,46,45,48
0000000,47,46,48
0000000,47,45,46
0000000,48,46,47
0000000,45,46,48
0000000,48,46,47
0000000,45,48,47
0000000,45,47,48
0000000,47,48,45
0000000,47,46,45
0000000,45,47,46
0000000,45,46,47
0000000,47,46,48
0000000,47,46,45
0000000,47,46,45
0000000,47,45,46
0000000,47,48,46
0000000,45,47,46
0000000,47,48,46
0000000,45,47,46
0000000,45,46,48
0000000,48,45,46
0000000,48,47,46
0000000,45,47,46
0000000,48,47,46
0000000,46,47,45
0000000,47,48,46
0000000,47,48,46
0000000,45,47,48
0000000,45,47,48
0000000,45,46,47
0000000,46,47,48
0000000,45,46,47
0000000,46,47,45
0000000,47,45,46
0000000,46,48,45
0000000,46,47,48
0000000,47,45,46
0000000,45,48,46
0000000,47,48,46
0000000,48,47,45
0000000,45,46,47
0000000,46,45,47
0000000,45,48,47
0000000,45,47,46
0000000,47,46,45
0000000,47,48,46
0000000,45,46,47
0000000,46,45,48
0000000,46,47,48
0000000,45,47,46
0000000,46,47,45
0000000,47,45,46
0000000,47,45,46
0000000,48,45,46
0000000,45,47,46
0000000,45,48,47
0000000,47,45,48
0000000,47,46,48
0000000,46,48,47
0000000,47,46,48
0000000,48,46,47
0000000,45,47,46
0000000,47,46,48
0000000,45,47,46
0000000,45,46,47
0000000,46,45,48
0000000,47,46,48
0000000,48,46,45
0000000,47,45,48
0000000,45,46,48
0000000,47,46,48
0000000,46,45,48
0000000,45,48,47
0000000,47,48,46
0000000,48,45,47
0000000,46,47,45
0000000,45,47,46
0000000,48,46,47
0000000,47,45,48
0000000,48,45,47
0000000,45,46,47
0000000,45,48,47
0000000,47,46,45
0000000,45,46,47
0000000,46,48,45
0000000,47,45,48
0000000,45,48,46
0000000,45,47,46
0000000,46,47,45
0000000,45,46,47
0000000,47,48,46
0000000,48,46,47
0000000,47,46,45
0000000,45,47,48
0000000,48,47,45
0000000,45,48,46
0000000,47,46,48
0000000,48,47,46
0000000,48,46,45
0000000,46,47,48
0000000,46,48,47
0000000,45,46,48
0000000,45,47,48
0000000,47,45,46
0000000,45,47,46
0000000,46,48,47
0000000,45,47,46
0000000,47,45,46
0000000,46,47,48
0000000,45,47,46
0000000,45,46,47
0000000,47,46,45
0000000,45,46,47
0000000,47,46,48
0000000,45,48,47
0000000,46,47,45
0000000,45,48,47
0000000,47,46,48
0000000,45,46,47
0000000,45,46,47
0000000,46,47,45
0000000,48,46,45
0000000,48,45,47
0000000,47,48,46
0000000,46,47,45
0000000,46,47,45
0000000,47,48,46
0000000,47,45,48
0000000,45,47,48
0000000,45,47,46
0000000,46,45,47
0000000,48,46,45
0000000,45,47,46
0000000,48,45,47
0000000,48,46,47
0000000,45,46,47
0000000,48,46,47
0000000,47,46,48
0000000,47,46,48
0000000,45,48,46
0000000,45,48,47
0000000,47,45,48
0000000,46,48,45
0000000,46,47,45
0000000,47,45,46
0000000,45,47,46
0000000,46,48,47
0000000,45,47,46
0000000,45,47,46
0000000,46,47,45
0000000,47,46,45
0000000,46,47,48
0000000,47,45,46
0000000,47,48,46
0000000,47,48,46
0000000,46,45,48
0000000,45,47,46
0000000,45,46,47
0000000,45,47,46
0000000,45,47,48
0000000,45,47,46
0000000,45,47,46
0000000,45,47,46
0000000,45,47,46
0000000,45,48,47
0000000,45,46,47
0000000,46,47,48
0000000,46,48,47
0000000,46,47,45
0000000,46,45,48
0000000,47,45,48
0000000,47,45,46
0000000,47,45,46
0000000,45,48,46
0000000,47,46,48
0000000,45,46,47
0000000,45,46,47
0000000,47,45,46
0000000,45,47,46
0000000,48,46,47
0000000,45,46,47
0000000,45,47,48
0000000,47,46,45
0000000,46,47,45
0000000,45,47,48
0000000,45,46,47
0000000,46,47,45
0000000,46,48,45
0000000,46,48,45
0000000,45,47,46
0000000,47,45,46
0000000,45,46,47
0000000,45,47,48
0000000,48,46,45
0000000,47,46,45
0000000,45,47,46
0000000,46,47,45
0000000,45,46,48
0000000,47,45,46
0000000,45,47,46
0000000,48,46,45
0000000,48,46,45
0000000,46,47,45
0000000,48,46,45
0000000,45,46,47
0000000,48,46,45
0000000,47,46,48
0000000,46,48,45
0000000,45,47,46
0000000,47,46,45
0000000,46,47,45
0000000,47,45,46
0000000,46,47,45
0000000,46,48,45
0000000,45,47,46
0000000,47,45,46
0000000,45,47,46
0000000,45,47,46
0000000,46,48,47
0000000,48,45,46
0000000,47,45,48
0000000,47,45,48
0000000,45,47,48
0000000,46,47,48
0000000,46,47,45
0000000,48,46,47
0000000,45,47,46
0000000,45,46,47
0000000,47,48,46
0000000,46,45,48
0000000,45,46,47
0000000,45,46,47
0000000,45,46,47
0000000,46,47,48
0000000,45,47,48
0000000,45,46,48
0000000,45,46,47
0000000,47,45,48
0000000,45,47,48
0000000,45,47,46
0000000,45,48,47
0000000,47,46,48
0000000,45,46,47
0000000,46,47,48
0000000,47,46,45
0000000,47,45,48
0000000,45,48,47
0000000,45,48,46
0000000,47,45,48
0000000,45,46,47
0000000,48,46,47
0000000,47,45,46
0000000,48,45,46
0000000,45,47,46
0000000,45,47,46
0000000,45,47,46
0000000,47,46,48
0000000,48,46,47
0000000,46,48,45
0000000,46,45,48
0000000,45,47,48
0000000,48,47,46
0000000,45,46,47
0000000,48,47,45
0000000,46,45,48
0000000,45,47,46
0000000,46,47,48
0000000,45,47,48
0000000,47,46,45
0000000,46,48,47
0000000,45,47,48
0000000,46,48,45
0000000,45,47,46
0000000,45,46,48
0000000,48,45,46
0000000,45,47,46
