user_id,vote_id,vote_id-2,vote_id-3
0000000,44,42,41
0000000,43,41,42
0000000,42,43,41
0000000,41,42,43
0000000,43,42,41
0000000,43,41,42
0000000,44,42,43
0000000,41,42,43
0000000,41,42,43
0000000,42,41,43
0000000,43,42,41
0000000,43,41,42
0000000,42,41,43
0000000,43,42,41
0000000,44,42,43
0000000,41,43,42
0000000,44,42,43
0000000,43,44,41
0000000,41,43,42
0000000,43,42,44
0000000,42,41,43
0000000,43,42,41
0000000,42,43,41
0000000,42,43,41
0000000,42,43,41
0000000,43,42,41
0000000,42,43,41
0000000,42,41,44
0000000,43,44,42
0000000,43,42,41
0000000,43,41,44
0000000,43,42,41
0000000,41,43,42
0000000,42,43,41
0000000,42,43,44
0000000,42,43,41
0000000,44,43,42
0000000,42,43,41
0000000,42,44,41
0000000,44,43,41
0000000,42,43,41
0000000,42,43,44
0000000,43,41,42
0000000,41,42,43
0000000,41,42,43
0000000,43,42,41
0000000,43,41,44
0000000,44,42,43
0000000,41,43,42
0000000,43,41,42
0000000,42,41,43
0000000,43,42,44
0000000,43,41,42
0000000,42,41,44
0000000,44,43,41
0000000,42,43,41
0000000,42,41,44
0000000,42,41,43
0000000,42,41,43
0000000,42,43,44
0000000,43,42,41
0000000,42,43,41
0000000,41,44,43
0000000,43,42,41
0000000,41,43,42
0000000,42,44,43
0000000,41,43,44
0000000,42,41,43
0000000,41,42,43
0000000,41,42,43
0000000,41,43,42
0000000,43,42,41
0000000,42,43,41
0000000,42,43,44
0000000,43,41,42
0000000,42,43,41
0000000,42,43,41
0000000,43,42,44
0000000,43,41,42
0000000,42,43,41
0000000,42,43,41
0000000,42,43,41
0000000,43,41,42
0000000,42,41,43
0000000,42,43,41
0000000,42,43,41
0000000,41,43,42
0000000,42,44,43
0000000,43,42,41
0000000,43,41,42
0000000,44,41,43
0000000,42,43,44
0000000,43,42,41
0000000,43,42,41
0000000,42,41,43
0000000,43,44,41
0000000,43,41,42
0000000,42,43,41
0000000,44,43,41
0000000,42,43,44
0000000,41,42,43
0000000,42,43,44
0000000,41,42,43
0000000,43,42,41
0000000,41,43,42
0000000,43,42,41
0000000,44,42,41
0000000,43,42,41
0000000,42,43,41
0000000,44,43,42
0000000,43,44,42
0000000,42,43,44
0000000,42,43,41
0000000,43,41,42
0000000,43,42,41
0000000,43,42,44
0000000,43,42,41
0000000,41,42,43
0000000,43,42,41
0000000,41,42,43
0000000,44,42,41
0000000,42,43,41
0000000,43,42,41
0000000,43,41,42
0000000,43,42,41
0000000,44,43,42
0000000,42,43,41
0000000,43,41,42
0000000,41,42,43
0000000,43,42,41
0000000,43,42,41
0000000,41,42,43
0000000,43,42,41
0000000,42,43,44
0000000,44,41,43
0000000,43,41,42
0000000,41,43,42
0000000,42,43,41
0000000,43,42,41
0000000,43,42,41
0000000,43,44,42
0000000,42,43,41
0000000,41,43,42
0000000,41,43,42
0000000,43,41,42
0000000,44,43,41
0000000,43,41,42
0000000,43,42,41
0000000,42,41,43
0000000,43,44,42
0000000,44,42,43
0000000,41,43,42
0000000,42,43,41
0000000,41,43,44
0000000,43,41,42
0000000,44,41,43
0000000,43,41,44
0000000,41,42,43
0000000,43,42,41
0000000,42,41,43
0000000,43,41,42
0000000,42,44,43
0000000,43,42,41
0000000,43,41,42
0000000,43,41,42
0000000,41,42,43
0000000,43,41,42
0000000,44,43,41
0000000,44,42,43
0000000,42,41,43
0000000,41,42,43
0000000,43,42,41
0000000,43,42,41
0000000,42,43,41
0000000,44,43,41
0000000,42,43,41
0000000,43,42,41
0000000,43,41,42
0000000,43,41,42
0000000,41,43,42
0000000,44,41,42
0000000,43,42,41
0000000,41,43,42
0000000,41,43,42
0000000,41,42,43
0000000,43,42,41
0000000,41,42,43
0000000,41,44,43
0000000,43,41,42
0000000,42,41,43
0000000,43,42,44
0000000,43,41,42
0000000,42,41,43
0000000,42,43,41
0000000,41,43,42
0000000,43,42,41
0000000,41,42,43
0000000,42,41,43
0000000,44,41,42
0000000,42,43,41
0000000,43,41,42
0000000,42,41,43
0000000,43,44,42
0000000,41,42,43
0000000,44,43,42
0000000,41,43,42
0000000,43,41,42
0000000,42,43,44
0000000,42,43,41
0000000,41,42,44
0000000,43,42,41
0000000,42,41,43
0000000,44,42,43
0000000,43,42,41
0000000,42,43,41
0000000,42,43,44
0000000,43,41,42
0000000,41,43,42
0000000,43,42,41
0000000,42,43,41
0000000,43,41,42
0000000,41,42,43
0000000,43,42,41
0000000,41,43,42
0000000,43,42,41
0000000,43,42,41
0000000,43,41,42
0000000,43,41,42
0000000,42,43,44
0000000,43,42,41
0000000,42,43,41
0000000,43,41,42
0000000,43,41,42
0000000,44,41,42
0000000,42,43,44
0000000,42,41,43
0000000,42,41,43
0000000,42,41,44
0000000,43,42,41
0000000,41,42,43
0000000,41,43,42
0000000,43,41,44
0000000,42,41,43
0000000,43,41,42
0000000,42,41,43
0000000,43,41,42
0000000,42,43,41
0000000,41,42,43
0000000,42,41,43
0000000,42,44,41
0000000,41,42,43
0000000,43,42,41
0000000,42,43,41
0000000,42,43,41
0000000,44,43,42
0000000,42,41,43
0000000,42,43,41
0000000,43,42,41
0000000,41,43,44
0000000,41,43,42
0000000,43,42,44
0000000,41,44,42
0000000,43,42,41
0000000,44,42,43
0000000,43,42,41
0000000,43,41,42
0000000,44,41,42
0000000,43,42,41
0000000,42,43,41
0000000,44,43,41
0000000,43,42,41
0000000,42,43,41
0000000,42,43,41
0000000,41,42,43
0000000,41,42,43
0000000,42,43,41
0000000,43,41,42
0000000,43,41,42
0000000,43,44,42
0000000,41,42,43
0000000,43,42,41
0000000,41,43,44
0000000,42,43,41
0000000,41,42,43
0000000,41,43,42
0000000,43,42,41
0000000,43,42,44
0000000,44,43,42
0000000,43,42,41
0000000,44,43,42
0000000,43,42,41
0000000,44,41,42
0000000,43,41,42
0000000,43,41,44
0000000,42,41,43
0000000,43,42,41
0000000,42,43,41
0000000,43,41,42
0000000,42,41,43
0000000,43,41,42
0000000,43,42,41
0000000,42,43,41
0000000,41,43,42
0000000,42,41,43
0000000,41,43,42
0000000,43,42,41
0000000,42,41,43
0000000,43,42,41
0000000,44,42,41
0000000,43,42,44
0000000,42,43,41
0000000,42,43,41
0000000,42,41,43
0000000,44,43,41
0000000,43,42,41
0000000,42,43,44
0000000,43,42,41
0000000,41,43,42
0000000,44,42,43
0000000,43,42,41
0000000,43,42,41
0000000,43,42,41
0000000,41,43,42
0000000,41,42,44
0000000,42,43,41
0000000,41,42,43
0000000,44,43,42
0000000,42,43,41
0000000,42,43,41
0000000,43,42,41
0000000,41,42,44
0000000,43,41,44
0000000,43,42,41
0000000,41,43,44
0000000,44,42,43
0000000,41,42,43
0000000,43,42,41
0000000,43,41,42
0000000,42,43,44
0000000,43,42,41
0000000,41,43,44
0000000,43,42,41
0000000,43,41,42
0000000,42,43,41
0000000,42,43,41
0000000,43,42,41
0000000,44,43,42
0000000,43,44,42
0000000,43,42,41
0000000,42,44,41
0000000,41,44,42
0000000,43,42,41
0000000,43,41,42
0000000,43,42,41
0000000,41,43,42
0000000,43,42,41
0000000,42,43,41
0000000,43,44,42
0000000,43,42,44
0000000,44,43,41
0000000,43,41,42
0000000,44,42,43
0000000,41,42,43
0000000,43,42,44
0000000,43,41,42
0000000,41,42,43
0000000,43,42,41
0000000,42,43,41
0000000,43,41,42
0000000,43,42,41
0000000,43,42,41
0000000,41,42,43
0000000,42,43,41
0000000,43,42,44
0000000,43,44,42
0000000,42,41,44
0000000,43,42,41
0000000,41,42,43
0000000,41,42,44
0000000,43,41,42
0000000,42,43,41
0000000,43,41,42
0000000,42,41,43
0000000,41,43,42
0000000,42,43,44
0000000,44,41,42
0000000,43,41,42
0000000,42,43,41
0000000,44,43,41
0000000,41,44,42
0000000,42,43,41
0000000,43,42,41
0000000,42,43,41
0000000,43,42,44
0000000,41,44,42
0000000,43,42,41
0000000,41,42,44
0000000,43,44,41
0000000,42,43,41
0000000,42,41,43
0000000,42,41,43
0000000,43,41,42
0000000,42,43,41
0000000,43,41,42
0000000,43,42,41
0000000,41,43,42
0000000,43,42,41
0000000,43,42,41
0000000,43,41,42
0000000,42,43,41
0000000,43,41,42
0000000,42,43,41
0000000,42,43,41
0000000,43,42,41
0000000,43,41,44
0000000,42,43,41
0000000,43,41,42
0000000,43,42,41
0000000,44,42,43
0000000,43,42,44
0000000,43,41,42
0000000,43,42,41
0000000,44,42,43
0000000,42,43,41
0000000,42,43,41
0000000,43,41,42
0000000,43,42,44
0000000,43,41,42
0000000,43,41,42
0000000,42,43,41
0000000,43,42,41
0000000,42,43,41
0000000,41,42,43
0000000,43,41,42
0000000,41,43,44
0000000,43,42,41
0000000,43,41,44
0000000,41,43,44
0000000,42,41,43
0000000,43,42,41
0000000,43,42,41
0000000,42,43,41
0000000,43,42,41
0000000,44,43,42
0000000,41,42,43
0000000,43,42,41
0000000,42,43,44
0000000,42,43,41
0000000,43,41,42
0000000,43,41,42
0000000,43,42,41
0000000,41,42,43
0000000,44,43,42
0000000,43,41,42
0000000,42,43,41
0000000,41,42,43
0000000,41,42,44
0000000,42,41,43
0000000,42,43,41
0000000,42,44,43
0000000,44,41,43
0000000,41,44,42
0000000,43,41,44
0000000,43,42,41
0000000,43,41,42
0000000,42,41,43
0000000,42,41,43
0000000,42,43,41
0000000,43,42,44
0000000,44,42,41
0000000,42,43,41
0000000,43,41,44
0000000,42,43,41
0000000,42,43,44
0000000,43,42,41
0000000,42,41,43
0000000,41,42,43
0000000,44,43,41
0000000,43,42,41
0000000,42,43,44
0000000,44,41,43
0000000,42,43,41
0000000,43,44,42
0000000,43,41,42
0000000,43,41,42
0000000,42,43,41
0000000,42,43,41
0000000,44,42,43
0000000,42,41,44
0000000,44,42,43
0000000,41,43,42
0000000,43,44,41
0000000,41,43,44
0000000,41,43,42
0000000,41,42,43
0000000,43,41,44
0000000,43,44,42
0000000,41,43,42
0000000,43,42,41
0000000,42,44,43
0000000,42,41,43
0000000,41,42,43
0000000,43,42,41
0000000,43,41,42
0000000,43,41,42
0000000,43,41,42
0000000,43,44,41
0000000,43,42,41
0000000,43,41,42
0000000,44,43,42
0000000,41,42,43
0000000,43,44,42
0000000,43,42,41
0000000,42,43,41
0000000,43,41,42
0000000,42,43,41
0000000,43,42,41
0000000,44,43,42
0000000,43,42,41
0000000,44,43,42
0000000,43,41,44
0000000,43,41,42
0000000,44,42,43
0000000,42,41,43
0000000,43,42,41
0000000,42,43,41
0000000,43,44,42
0000000,43,42,44
0000000,43,42,44
0000000,43,42,41
0000000,43,42,41
0000000,43,42,41
0000000,43,42,41
0000000,43,42,41
0000000,42,41,43
0000000,42,43,44
0000000,43,44,42
0000000,43,41,42
0000000,43,42,41
0000000,44,43,42
0000000,44,41,42
0000000,42,43,44
0000000,42,41,43
0000000,43,42,41
0000000,43,42,41
0000000,41,42,43
0000000,42,43,41
0000000,43,41,44
0000000,43,42,41
0000000,42,41,43
0000000,43,42,41
0000000,43,42,41
0000000,43,41,42
0000000,43,41,44
0000000,42,41,44
0000000,43,44,42
0000000,42,43,41
0000000,43,42,41
0000000,41,42,43
0000000,43,42,41
0000000,42,43,41
0000000,43,44,41
0000000,41,43,42
0000000,42,41,43
0000000,44,42,43
0000000,43,42,41
0000000,41,42,43
0000000,43,42,41
0000000,43,42,41
0000000,43,41,42
0000000,43,41,44
0000000,42,43,41
0000000,42,41,43
0000000,42,43,41
0000000,43,42,41
0000000,43,42,41
0000000,42,43,41
0000000,41,42,43
0000000,42,43,41
0000000,43,42,41
0000000,43,42,41
0000000,42,43,41
0000000,42,43,41
0000000,43,44,41
0000000,43,41,42
0000000,44,43,41
0000000,41,43,44
0000000,42,43,41
0000000,43,41,42
0000000,41,43,44
0000000,43,41,42
0000000,44,43,42
0000000,42,41,44
0000000,43,41,44
0000000,43,41,42
0000000,43,41,42
0000000,43,42,44
0000000,42,41,43
0000000,43,41,44
0000000,42,41,43
0000000,43,41,44
0000000,42,41,43
0000000,42,43,41
0000000,43,41,42
0000000,42,43,41
0000000,41,42,43
0000000,44,42,43
0000000,44,43,41
0000000,42,43,41
0000000,43,41,42
0000000,43,42,41
0000000,43,41,44
0000000,42,41,43
0000000,43,42,41
0000000,42,41,43
0000000,43,42,41
0000000,43,41,42
0000000,43,41,42
0000000,41,43,42
0000000,43,42,41
0000000,42,43,41
0000000,43,41,42
0000000,41,42,43
0000000,42,43,41
0000000,41,44,42
0000000,42,41,43
0000000,43,42,41
0000000,42,43,44
0000000,42,43,41
